BHK,Rent,Size,Bathroom,Price per Square Foot,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Cluster
2,15000,800,2,18,1,0,1,0,1,0,0,0,0,1,0,0
2,7500,600,1,12,0,1,0,1,1,0,0,0,0,1,0,0
3,30000,2000,3,15,0,0,1,0,1,0,0,0,0,1,0,0
2,16000,870,2,18,0,1,0,1,1,0,0,0,0,1,0,0
2,14000,1100,2,12,1,0,1,0,1,0,0,0,0,0,1,0
2,10000,650,2,15,0,1,1,0,1,0,0,0,0,1,0,0
3,25000,1100,2,22,0,1,1,0,1,0,0,0,0,0,0,0
2,11500,1250,2,9,1,0,1,0,1,0,0,0,0,1,0,0
2,11000,1145,2,9,0,1,0,1,1,0,0,0,0,1,0,0
2,10000,780,2,12,1,0,0,1,1,0,0,0,0,1,0,0
1,7000,680,1,10,0,1,0,1,1,0,0,0,0,1,0,0
2,18000,860,2,20,1,0,0,1,1,0,0,0,0,1,0,0
1,7500,600,1,12,0,1,0,1,1,0,0,0,0,1,0,0
2,7500,750,1,10,1,0,1,0,1,0,0,0,0,1,0,0
2,12000,800,2,15,0,1,0,1,1,0,0,0,0,1,0,0
2,12000,570,2,21,0,1,1,0,1,0,0,0,0,1,0,0
2,40000,1150,2,34,0,0,0,1,1,0,0,0,0,1,0,0
1,5000,350,1,14,0,1,0,1,1,0,0,0,0,1,0,0
2,20000,894,2,22,1,0,0,1,1,0,0,0,0,1,0,0
1,6500,600,1,10,1,0,0,1,1,0,0,0,0,1,0,0
3,12000,900,2,13,1,0,0,1,1,0,0,0,0,1,0,0
1,12000,550,1,21,0,1,0,1,1,0,0,0,0,1,0,0
2,14000,717,2,19,1,0,0,1,1,0,0,0,0,1,0,0
2,13000,660,2,19,1,0,1,0,1,0,0,0,0,0,1,0
1,9000,700,1,12,1,0,1,0,1,0,0,0,0,0,1,0
1,10000,800,1,12,1,0,0,1,1,0,0,0,0,1,0,0
3,15000,1070,2,14,0,1,0,1,1,0,0,0,0,0,1,0
2,15000,1000,2,15,1,0,0,1,1,0,0,0,0,0,1,0
2,19000,1500,2,12,1,0,0,1,1,0,0,0,0,1,0,0
2,15000,900,2,16,0,1,0,1,1,0,0,0,0,1,0,0
2,16000,1700,2,9,0,1,0,1,1,0,0,0,0,1,0,0
2,12000,900,2,13,1,0,0,1,1,0,0,0,0,1,0,0
2,11000,805,2,13,0,1,0,1,1,0,0,0,0,1,0,0
2,8000,750,2,10,0,1,0,1,1,0,0,0,0,1,0,0
2,10000,1000,2,10,0,0,0,1,1,0,0,0,0,1,0,0
3,70000,1500,3,46,0,0,1,0,1,0,0,0,0,1,0,0
3,45000,3200,3,14,0,1,0,1,1,0,0,0,0,1,0,0
3,60000,1700,3,35,1,0,1,0,1,0,0,0,0,1,0,0
2,12000,1000,2,12,1,0,0,1,1,0,0,0,0,1,0,0
3,80000,2036,3,39,1,0,0,1,1,0,0,0,0,0,0,0
2,23999,610,1,39,0,0,1,0,1,0,0,0,0,1,0,0
2,23000,1100,2,20,0,0,0,1,1,0,0,0,0,1,0,0
2,16000,900,2,17,1,0,1,0,1,0,0,0,0,0,0,0
2,14000,840,2,16,1,0,0,1,1,0,0,0,0,1,0,0
3,13000,965,2,13,1,0,0,1,1,0,0,0,0,1,0,0
2,14000,800,2,17,0,1,0,1,1,0,0,0,0,1,0,0
1,7000,700,2,10,0,1,0,1,1,0,0,0,0,1,0,0
1,3500,600,1,5,0,1,0,1,1,0,0,0,0,0,0,0
1,12000,650,2,18,1,0,1,0,1,0,0,0,0,0,1,0
1,8000,320,1,25,0,1,0,1,1,0,0,0,0,1,0,0
2,25000,700,1,35,1,0,0,1,1,0,0,0,0,1,0,0
2,12000,850,2,14,0,1,0,1,1,0,0,0,0,1,0,0
1,7000,550,1,12,0,1,0,1,1,0,0,0,0,1,0,0
3,20000,1400,3,14,1,0,1,0,1,0,0,0,0,0,1,0
2,18000,1300,2,13,0,1,0,1,1,0,0,0,0,1,0,0
2,15000,1125,2,13,1,0,0,1,1,0,0,0,0,1,0,0
2,11000,780,2,14,1,0,1,0,1,0,0,0,0,0,1,0
3,65000,2200,3,29,0,1,1,0,1,0,0,0,0,0,0,0
3,75000,2500,3,30,0,1,1,0,1,0,0,0,0,1,0,0
1,15000,1300,2,11,0,0,0,1,1,0,0,0,0,0,0,0
2,12000,619,1,19,0,0,1,0,1,0,0,0,0,1,0,0
2,8500,700,1,12,1,0,1,0,1,0,0,0,0,1,0,0
3,38000,2100,3,18,1,0,0,1,1,0,0,0,0,1,0,0
3,30000,2000,3,15,0,1,0,1,1,0,0,0,0,1,0,0
1,9000,700,1,12,1,0,0,1,1,0,0,0,0,1,0,0
3,25000,2000,3,12,1,0,0,1,1,0,0,0,0,1,0,0
2,9000,600,2,15,0,1,1,0,1,0,0,0,0,1,0,0
1,8500,550,2,15,0,1,1,0,1,0,0,0,0,0,0,0
1,7000,300,1,23,0,1,0,1,1,0,0,0,0,1,0,0
2,25000,800,2,31,1,0,1,0,1,0,0,0,0,0,0,0
2,8500,850,2,10,0,1,0,1,1,0,0,0,0,1,0,0
1,6500,450,1,14,1,0,1,0,1,0,0,0,0,1,0,0
1,7000,500,1,14,0,1,0,1,1,0,0,0,0,1,0,0
1,4500,115,1,39,0,1,0,1,1,0,0,0,0,0,0,0
2,22000,800,2,27,0,1,1,0,1,0,0,0,0,1,0,0
2,10000,600,1,16,1,0,0,1,1,0,0,0,0,0,1,0
2,16000,800,2,20,0,1,0,1,1,0,0,0,0,1,0,0
3,85000,1725,2,49,0,0,0,1,1,0,0,0,0,1,0,0
2,15000,1330,2,11,0,0,1,0,1,0,0,0,0,1,0,0
3,25000,2064,4,12,1,0,0,1,1,0,0,0,0,0,1,0
1,9000,700,1,12,1,0,0,1,1,0,0,0,0,1,0,0
2,20000,900,2,22,1,0,0,1,1,0,0,0,0,1,0,0
2,15000,1066,2,14,0,1,0,1,1,0,0,0,0,0,1,0
2,9000,700,2,12,1,0,1,0,1,0,0,0,0,0,0,0
2,14000,900,2,15,0,0,0,1,1,0,0,0,0,1,0,0
2,15000,700,2,21,1,0,0,1,1,0,0,0,0,1,0,0
3,14000,950,2,14,1,0,1,0,1,0,0,0,0,1,0,0
2,8000,850,2,9,0,1,0,1,1,0,0,0,0,1,0,0
2,13500,600,2,22,0,0,1,0,1,0,0,0,0,1,0,0
2,12000,750,2,16,1,0,0,1,1,0,0,0,0,0,0,0
2,7500,850,2,8,0,1,0,1,1,0,0,0,0,1,0,0
3,20000,1650,3,12,1,0,1,0,1,0,0,0,0,0,0,0
2,11000,960,2,11,0,1,0,1,1,0,0,0,0,0,1,0
2,11000,1200,2,9,0,1,1,0,1,0,0,0,0,0,0,0
2,17500,650,2,26,0,0,1,0,1,0,0,0,0,1,0,0
2,8000,800,2,10,0,1,1,0,1,0,0,0,0,1,0,0
3,25000,1350,3,18,1,0,0,1,1,0,0,0,0,1,0,0
2,12000,560,2,21,1,0,1,0,1,0,0,0,0,0,1,0
1,5250,250,1,21,0,1,0,1,1,0,0,0,0,1,0,0
2,25000,685,2,36,0,1,0,1,1,0,0,0,0,0,0,0
2,14000,1021,2,13,1,0,0,1,1,0,0,0,0,1,0,0
3,24000,1200,3,20,0,1,1,0,1,0,0,0,0,1,0,0
3,35000,1557,3,22,1,0,0,1,1,0,0,0,0,1,0,0
2,8000,550,1,14,0,1,0,1,1,0,0,0,0,1,0,0
2,16000,800,2,20,1,0,0,1,1,0,0,0,0,1,0,0
3,28000,917,2,30,1,0,1,0,1,0,0,0,0,0,1,0
2,16000,960,2,16,1,0,0,1,1,0,0,0,0,1,0,0
2,13000,1000,2,13,0,1,0,1,1,0,0,0,0,1,0,0
2,35000,1000,2,35,0,0,0,1,1,0,0,0,0,0,0,0
1,11000,579,1,18,1,0,0,1,1,0,0,0,0,1,0,0
1,5000,800,1,6,0,1,1,0,1,0,0,0,0,1,0,0
2,23000,1100,2,20,0,1,1,0,1,0,0,0,0,0,0,0
2,11000,635,2,17,1,0,1,0,1,0,0,0,0,0,0,0
3,25000,1700,3,14,1,0,1,0,1,0,0,0,0,1,0,0
1,4500,600,1,7,0,1,0,1,1,0,0,0,0,1,0,0
4,100000,2500,4,40,0,1,1,0,1,0,0,0,0,1,0,0
3,47500,1920,3,24,1,0,0,1,1,0,0,0,0,0,1,0
2,7500,850,2,8,1,0,0,1,1,0,0,0,0,0,0,0
3,16500,1850,3,8,0,1,0,1,1,0,0,0,0,0,0,0
2,18000,1375,1,13,0,0,1,0,1,0,0,0,0,0,1,0
2,7000,700,2,10,0,1,0,1,1,0,0,0,0,1,0,0
1,8000,700,2,11,0,1,0,1,1,0,0,0,0,1,0,0
1,10000,675,1,14,0,1,0,1,1,0,0,0,0,1,0,0
3,7000,900,2,7,0,1,0,1,1,0,0,0,0,1,0,0
2,35000,1020,2,34,0,0,1,0,1,0,0,0,0,1,0,0
4,100000,3000,4,33,0,1,1,0,1,0,0,0,0,0,0,0
2,13000,800,1,16,1,0,1,0,1,0,0,0,0,0,0,0
2,10000,600,1,16,0,1,0,1,1,0,0,0,0,1,0,0
2,14000,890,2,15,0,1,0,1,1,0,0,0,0,0,1,0
3,46000,1700,3,27,1,0,0,1,1,0,0,0,0,1,0,0
4,65000,2000,3,32,1,0,1,0,1,0,0,0,0,0,0,0
2,9000,800,2,11,1,0,1,0,1,0,0,0,0,1,0,0
3,13500,1002,2,13,0,0,0,1,1,0,0,0,0,1,0,0
3,29000,1225,3,23,1,0,1,0,1,0,0,0,0,1,0,0
2,23999,610,1,39,0,0,1,0,1,0,0,0,0,1,0,0
3,26000,1200,3,21,1,0,0,1,1,0,0,0,0,0,1,0
2,8200,850,2,9,0,1,0,1,1,0,0,0,0,1,0,0
1,15000,500,1,30,1,0,0,1,1,0,0,0,0,0,1,0
2,10000,778,2,12,0,1,0,1,1,0,0,0,0,1,0,0
2,20000,850,2,23,0,1,1,0,1,0,0,0,0,0,0,0
2,15000,800,2,18,0,1,1,0,1,0,0,0,0,1,0,0
2,14000,1200,2,11,1,0,0,1,1,0,0,0,0,1,0,0
2,11000,750,2,14,0,1,0,1,1,0,0,0,0,1,0,0
1,6500,550,1,11,0,1,0,1,1,0,0,0,0,1,0,0
3,26000,1567,3,16,0,0,1,0,1,0,0,0,0,1,0,0
1,7500,650,1,11,1,0,0,1,1,0,0,0,0,1,0,0
2,14500,1150,2,12,0,1,1,0,1,0,0,0,0,0,0,0
6,280000,4500,5,62,1,0,1,0,1,0,0,0,0,0,0,1
2,12000,900,2,13,0,1,0,1,1,0,0,0,0,1,0,0
3,45000,1450,2,31,0,1,1,0,1,0,0,0,0,0,0,0
2,22000,850,2,25,1,0,0,1,1,0,0,0,0,1,0,0
1,7000,550,1,12,0,1,0,1,1,0,0,0,0,1,0,0
1,7000,600,1,11,0,1,1,0,1,0,0,0,0,1,0,0
2,45000,1200,2,37,0,0,0,1,1,0,0,0,0,1,0,0
4,20000,1450,4,13,1,0,0,1,1,0,0,0,0,1,0,0
2,14000,560,2,25,1,0,1,0,1,0,0,0,0,0,1,0
2,18000,1113,2,16,1,0,0,1,1,0,0,0,0,0,1,0
3,20000,1600,4,12,1,0,0,1,1,0,0,0,0,1,0,0
1,10000,550,1,18,0,1,1,0,1,0,0,0,0,1,0,0
2,25000,1200,2,20,0,1,1,0,1,0,0,0,0,1,0,0
2,18000,900,2,20,1,0,0,1,1,0,0,0,0,0,1,0
1,5000,800,1,6,0,1,0,1,1,0,0,0,0,0,1,0
2,12000,1200,2,10,1,0,0,1,1,0,0,0,0,1,0,0
2,13000,1000,2,13,1,0,0,1,1,0,0,0,0,1,0,0
2,30000,1100,2,27,1,0,0,1,1,0,0,0,0,1,0,0
2,9000,700,1,12,0,0,0,1,1,0,0,0,0,1,0,0
1,12000,650,1,18,0,1,0,1,1,0,0,0,0,1,0,0
3,30000,1500,2,20,1,0,1,0,1,0,0,0,0,0,1,0
3,20000,1175,2,17,0,0,1,0,1,0,0,0,0,0,0,0
2,12000,750,2,16,0,1,0,1,1,0,0,0,0,1,0,0
2,9500,1010,2,9,1,0,0,1,1,0,0,0,0,1,0,0
2,22000,1050,2,20,1,0,0,1,1,0,0,0,0,0,1,0
3,23000,1060,2,21,0,1,1,0,1,0,0,0,0,0,0,0
2,9500,900,2,10,0,1,0,1,1,0,0,0,0,1,0,0
2,13500,1000,2,13,1,0,0,1,1,0,0,0,0,0,1,0
1,12000,450,1,26,0,1,0,1,1,0,0,0,0,1,0,0
3,33000,1600,3,20,1,0,1,0,1,0,0,0,0,1,0,0
3,33000,1760,3,18,1,0,0,1,1,0,0,0,0,1,0,0
2,18999,618,2,30,1,0,1,0,1,0,0,0,0,1,0,0
3,18000,1220,2,14,1,0,0,1,1,0,0,0,0,1,0,0
1,8500,580,1,14,0,1,0,1,1,0,0,0,0,1,0,0
3,20000,1651,3,12,1,0,0,1,1,0,0,0,0,0,1,0
2,9000,705,2,12,1,0,1,0,1,0,0,0,0,1,0,0
1,7000,700,1,10,0,1,0,1,1,0,0,0,0,1,0,0
3,53000,1700,3,31,0,0,1,0,1,0,0,0,0,1,0,0
2,14000,901,2,15,0,1,0,1,1,0,0,0,0,1,0,0
2,21000,1100,2,19,0,0,0,1,1,0,0,0,0,1,0,0
3,16000,1120,2,14,1,0,0,1,1,0,0,0,0,1,0,0
2,26000,1300,2,20,1,0,1,0,1,0,0,0,0,0,0,0
3,20000,1350,3,14,0,0,0,1,1,0,0,0,0,0,0,0
2,25000,1340,2,18,1,0,0,1,1,0,0,0,0,0,1,0
1,10000,250,1,40,0,1,0,1,1,0,0,0,0,1,0,0
2,11500,700,2,16,1,0,1,0,1,0,0,0,0,1,0,0
2,15000,650,2,23,0,1,1,0,1,0,0,0,0,0,0,0
1,4200,490,1,8,1,0,0,1,1,0,0,0,0,1,0,0
2,9500,700,1,13,0,1,1,0,1,0,0,0,0,1,0,0
1,8000,580,2,13,0,1,0,1,1,0,0,0,0,1,0,0
2,16000,1400,3,11,1,0,1,0,1,0,0,0,0,0,0,0
2,12000,850,2,14,1,0,1,0,1,0,0,0,0,1,0,0
2,12000,850,2,14,1,0,1,0,1,0,0,0,0,1,0,0
2,12000,900,2,13,0,1,0,1,1,0,0,0,0,1,0,0
2,13000,780,2,16,0,0,0,1,1,0,0,0,0,1,0,0
3,15723,1246,2,12,1,0,0,1,1,0,0,0,0,1,0,0
1,6000,300,1,20,1,0,0,1,1,0,0,0,0,1,0,0
2,10000,900,2,11,0,1,0,1,1,0,0,0,0,1,0,0
1,3000,350,1,8,0,1,0,1,1,0,0,0,0,1,0,0
2,7500,900,2,8,0,1,0,1,1,0,0,0,0,1,0,0
2,18000,1099,2,16,1,0,0,1,1,0,0,0,0,0,1,0
3,16500,1530,3,10,1,0,1,0,1,0,0,0,0,1,0,0
3,35000,2000,3,17,1,0,0,1,1,0,0,0,0,1,0,0
3,15000,1095,2,13,0,0,0,1,1,0,0,0,0,1,0,0
2,7000,780,2,8,0,1,1,0,1,0,0,0,0,0,1,0
3,38000,1300,3,29,0,1,1,0,1,0,0,0,0,1,0,0
2,20000,900,2,22,1,0,0,1,1,0,0,0,0,1,0,0
1,7500,450,1,16,0,1,0,1,1,0,0,0,0,1,0,0
2,12500,400,2,31,0,1,0,1,1,0,0,0,0,1,0,0
3,16000,900,2,17,1,0,0,1,1,0,0,0,0,1,0,0
2,16000,935,2,17,0,1,1,0,1,0,0,0,0,0,0,0
1,8500,450,1,18,0,1,0,1,1,0,0,0,0,1,0,0
2,30000,1020,2,29,0,0,1,0,1,0,0,0,0,1,0,0
3,16000,1280,2,12,1,0,0,1,1,0,0,0,0,1,0,0
1,5700,450,1,12,1,0,1,0,1,0,0,0,0,0,1,0
2,18000,1120,2,16,1,0,0,1,1,0,0,0,0,1,0,0
2,15000,1000,2,15,1,0,0,1,1,0,0,0,0,1,0,0
2,7500,1000,2,7,1,0,0,1,1,0,0,0,0,1,0,0
2,9000,750,2,12,0,1,0,1,1,0,0,0,0,1,0,0
2,13000,1000,2,13,1,0,0,1,1,0,0,0,0,1,0,0
3,25000,1100,2,22,0,1,0,1,1,0,0,0,0,1,0,0
3,130000,3000,3,43,0,0,0,1,1,0,0,0,0,1,0,1
2,13000,650,2,20,1,0,0,1,1,0,0,0,0,1,0,0
3,20000,1500,3,13,1,0,1,0,1,0,0,0,0,1,0,0
1,18000,500,1,36,0,1,0,1,1,0,0,0,0,1,0,0
2,8000,700,1,11,0,1,0,1,1,0,0,0,0,1,0,0
1,16000,450,1,35,0,0,0,1,1,0,0,0,0,1,0,0
2,18000,700,2,25,0,1,1,0,1,0,0,0,0,0,0,0
2,19000,1250,2,15,1,0,0,1,1,0,0,0,0,0,1,0
2,7500,700,2,10,0,1,0,1,1,0,0,0,0,1,0,0
2,15000,650,2,23,1,0,0,1,1,0,0,0,0,1,0,0
2,19000,850,2,22,1,0,0,1,1,0,0,0,0,1,0,0
2,10000,750,2,13,0,1,1,0,1,0,0,0,0,0,0,0
3,45000,1780,3,25,1,0,0,1,1,0,0,0,0,1,0,0
2,20000,980,2,20,0,1,0,1,1,0,0,0,0,1,0,0
2,7500,700,2,10,0,1,0,1,1,0,0,0,0,1,0,0
2,14000,600,2,23,1,0,1,0,1,0,0,0,0,1,0,0
2,5000,800,2,6,0,1,0,1,1,0,0,0,0,1,0,0
2,20000,1500,2,13,1,0,0,1,1,0,0,0,0,1,0,0
3,15000,1402,3,10,1,0,1,0,1,0,0,0,0,1,0,0
3,75000,1500,3,50,1,0,1,0,1,0,0,0,0,1,0,0
3,30000,1300,3,23,0,0,0,1,1,0,0,0,0,1,0,0
3,30000,1484,3,20,1,0,1,0,1,0,0,0,0,1,0,0
1,12500,630,1,19,1,0,1,0,1,0,0,0,0,0,0,0
2,24000,1150,2,20,1,0,1,0,1,0,0,0,0,1,0,0
2,10000,800,2,12,0,1,1,0,1,0,0,0,0,0,1,0
2,12000,600,2,20,1,0,1,0,1,0,0,0,0,0,0,0
3,45000,2200,3,20,0,1,0,1,1,0,0,0,0,1,0,0
2,10500,950,2,11,1,0,0,1,1,0,0,0,0,1,0,0
2,6250,700,2,8,0,1,0,1,1,0,0,0,0,1,0,0
1,6000,450,1,13,1,0,0,1,1,0,0,0,0,1,0,0
1,7500,150,1,50,0,1,1,0,1,0,0,0,0,0,0,0
1,6300,360,1,17,0,1,0,1,1,0,0,0,0,1,0,0
1,7000,750,1,9,1,0,0,1,1,0,0,0,0,1,0,0
2,14000,1065,2,13,1,0,0,1,1,0,0,0,0,0,1,0
2,10000,650,2,15,0,1,0,1,1,0,0,0,0,1,0,0
2,30000,1140,2,26,1,0,1,0,1,0,0,0,0,1,0,0
3,16000,1525,3,10,1,0,1,0,1,0,0,0,0,0,1,0
3,22000,1450,3,15,0,0,1,0,1,0,0,0,0,1,0,0
2,14000,1200,2,11,1,0,1,0,1,0,0,0,0,0,0,0
2,18000,1100,2,16,1,0,0,1,1,0,0,0,0,1,0,0
2,10500,700,2,15,1,0,0,1,1,0,0,0,0,0,1,0
1,6000,600,1,10,0,1,1,0,1,0,0,0,0,0,1,0
